index,country,city,latitude,longitude,altitude
9207,Sudan,Gebeit,21.0666667,36.3166656,619
10525,Zimbabwe,Kariba,-16.5166667,28.7999992,619
2464,Comoros,Koni-Ngani,-12.2158333,44.4799995,620
9248,Swaziland,Siteki,-26.45,31.9500008,620
10331,Venezuela,San Mateo,10.2166667,-67.4166641,620
6897,Morocco,Beni Mellal,32.33,-6.3499999,621
2196,Chile,Lampa,-33.2833333,-70.9000015,623
4789,India,Ranchi,23.35,85.3333359,623
8180,Portugal,Custoias,41.1,-7.3166666,624
9635,Tanzania,Newala Kisimani,-10.95,39.2833328,624
5638,Jordan,Tibnah,32.4833333,35.7333336,625
9030,Spain,La Laguna,28.4833333,-16.3166676,625
9052,Spain,Parla,40.2333333,-3.7666667,625
373,United States,Paradise,36.0971945,-115.1466675,626
7303,Niger,Biu,10.6111111,12.1949997,626
3795,Gabon,Mimongo,-1.6333333,11.6499996,627
7902,Peru,Satipo,-11.2522222,-74.6386108,627
4531,Honduras,Tras Cerros,15.3,-88.6666641,628
5695,Kazakhstan,Zharkent,44.1627778,80,628
6393,Malawi,Andapa,-14.65,49.6500015,628
9018,Spain,Leganes,40.3271784,-3.763504,628
19,Afghanistan,Sar-e Pol,36.2155556,65.9363861,629
752,Austria,Bruck an der Mur,47.4166667,15.2833328,629
2146,Chile,San Bernardo,-33.6,-70.7166672,629
8222,Romania,Brasov,45.6486084,25.6061268,629
9511,Syria,Inkhil,33,36.1166649,629
1519,Brazil,Carapicuiba,-23.5225,-46.835556,630
2033,Canada,Whitehorse,60.7161148,-135.0537415,630
8703,Slovenia,Cerknica,45.7930556,14.3625002,630
9075,Spain,Ciudad Real,38.9833333,-3.9333334,630
1465,Brazil,Sao Paulo,-23.5475,-46.6361122,631
3358,Equatorial Guinea,Machinda,1.8833333,9.9666672,631
6004,Libya,Nalut,31.8683333,10.9827776,631
9382,Switzerland,Chur,46.8498607,9.5328712,631
9540,Tajikistan,Kulob,37.9091667,69.7819443,631
1898,Cameroon,Nanga Eboko,4.6833333,12.3666668,632
3350,Equatorial Guinea,Evinayong,1.45,10.5666666,632
9169,Sudan,Yambio,4.5705556,28.4163895,632
1488,Brazil,Osasco,-23.5325,-46.7916679,633
2445,Comoros,Koni-Djodjo,-12.2297222,44.4816666,633
3928,Georgia,Agara,42.035,43.8352776,633
6322,Macedonia,Forino,41.8241667,20.9624996,634
8284,Romania,Sacele,45.6173994,25.6942749,634
9209,Sudan,Umm Kaddadah,13.6,26.7000008,635
831,Azerbaijan,Samaxi,40.6302778,48.6413879,637
1744,Bulgaria,Teteven,42.9166667,24.2666664,637
1868,Cameroon,Ebolowa,2.9,11.1499996,637
2174,Chile,San Felipe,-32.75,-70.7333298,637
8287,Romania,Vulcan,45.3833333,23.2666664,637
9520,Syria,Kafr Nabl,35.6,36.5666656,637
10502,Zambia,Nyimba,-14.55,30.833334,637
745,Austria,Bad Ischl,47.7166667,13.6166668,638
2434,Colombi,Segovia,7.0833333,-74.7036133,638
3373,Eritrea,Akurdet,15.5486111,37.8866653,638
4501,Honduras,Jesus de Otoro,14.4833333,-87.9833298,638
4505,Honduras,Copan,14.8333333,-89.1500015,638
5717,Kazakhstan,Zaysan,47.4666667,84.8666687,638
8984,Spain,Madrid,40.4165021,-3.7025642,638
9251,Swaziland,Kwaluseni,-26.4833333,31.333334,638
2551,Costa Rica,Turrialba,9.9,-83.6833344,639
5701,Kazakhstan,Aksu,42.4166667,69.8333359,639
1956,Canada,Edmonton,53.5501359,-113.4687119,640
4426,Haiti,Marmelade,19.5166667,-72.3499985,640
4790,India,Hubli,15.35,75.1666641,640
6423,Malaysia,Mulanje,-16.0333333,35.5,640
8544,Samoa,Siutu,-13.6833333,-172.5500031,640
8592,Samoa,Satuiatua,-13.6833333,-172.5500031,640
9515,Syria,As Sanamayn,33.0833333,36.1666679,641
5242,Israel,Zefat,32.9666667,35.4944458,642
5286,Israel,Kefar Weradim,32.9930556,35.2750015,642
5433,Jamaica,Bamboo,18.3833333,-77.2666702,642
9224,Sudan,Kapoeta,4.7716667,33.5902786,642
9912,Tunisia,As Sanad,34.4666667,9.2666664,642
803,Austria,Trofaiach,47.4166667,15,643
6937,Morocco,El Aioun,34.58,-2.5,643
9926,Tunisia,Sbiba,35.5455556,9.0802774,643
6025,Libya,Jadu,31.95,12.0166664,644
10016,Turkey,Kilis,36.7161111,37.1150017,644
2034,Canada,Lloydminster,53.2834618,-110.0015717,646
2593,Costa Rica,Daniel Flores,9.3333333,-83.6666641,646
3359,Equatorial Guinea,Acurenam,1.0333333,10.666667,646
4842,India,Ahmadnagar,19.0833333,74.7333298,646
5599,Jordan,Aydun,32.5072222,35.8574982,646
1548,Brazil,Cascavel,-24.9558333,-53.4552765,647
1551,Brazil,Barueri,-23.5105556,-46.8761101,647
4428,Haiti,Carice,19.3833333,-71.8333359,647
7217,Nicaragua,Mozonte,13.65,-86.4499969,647
8427,El Salvador,Ayutuxtepeque,13.7455556,-89.2063904,647
9011,Spain,Fuenlabrada,40.2833333,-3.8,647
5470,Jamaica,Alexandria,18.3,-77.3499985,648
6029,Liechtenstein,Triesen,47.1,9.5333328,648
432,Argentina,San Juan,-31.5375,-68.5363922,650
9506,Syria,Qasim,32.9833333,36.0833321,650
9521,Syria,Al Harak,32.7333333,36.3002777,650
4429,Haiti,Mont Organise,19.4,-71.7833328,651
7210,Nicaragua,San Ramon,12.9166667,-85.8333359,651
9008,Spain,Mostoles,40.3223361,-3.8649559,651
9211,Sudan,Kurmuk,10.55,34.2833328,651
9250,Swaziland,Lobamba,-26.4666667,31.2000008,651
651,Australia,Orange,-33.2833333,149.1000061,652
4812,India,Dehra Dun,30.3166667,78.0333328,652
24,Afghanistan,Farakh,32.37,62.1100006,653
7620,Panama,Quebrada Canoa,8.4333333,-81.7833328,653
3949,Georgia,Ambrolauri,42.5211111,43.1622238,654
3952,Georgia,Sighnaghi,41.6188889,45.9216652,654
5295,Israel,Fassuta,33.0497222,35.3088875,654
5697,Kazakhstan,Ayakoz,47.9713889,80.4391632,654
4514,Honduras,Ajuterique,14.3833333,-87.6999969,655
6243,Macedonia,Prilep,41.3463889,21.5544453,655
8407,El Salvador,Santa Ana,13.9941667,-89.5597229,655
462,Argentina,San Martin,-33.0666667,-68.4666672,656
6332,Macedonia,Drugovo,41.4841667,20.9233341,656
9835,Tunisia,Kasserine,35.1672222,8.8288889,657
754,Austria,Knittelfeld,47.2166667,14.8166666,658
1948,Cameroon,Doume,4.2333333,13.4499998,658
6015,Libya,Ghat,24.9647222,10.1727781,658
9001,Spain,Granada,37.1881684,-3.6066699,658
1728,Bulgaria,Ikhtiman,42.4333333,23.8166676,659
8565,Samoa,Vaipua,-13.6333333,-172.6166687,659
9552,Tajikistan,Danghara,38.0963889,69.335556,659
756,Austria,Lienz,46.8311111,12.7597218,661
1725,Bulgaria,Radomir,42.5444444,22.957777,661
4477,Honduras,Yoro,15.1333333,-87.1333313,661
6259,Macedonia,Kriva Palanka,42.2019444,22.3319435,661
9471,Syria,Duma,33.5833333,36.4000015,661
9574,Tajikistan,Sovety,38.0458333,69.5880585,661
9380,Switzerland,Zuerich (Kreis 7),47.3732807,8.5803766,662
2010,Canada,Grande Prairie,55.1666735,-118.8027115,664
8265,Romania,Miercurea-Ciuc,46.35,25.7999992,664
8460,El Salvador,San Sebastian,13.7333333,-88.8333359,664
161,Albania,Kokli,41.3091667,19.9286118,665
5642,Jordan,Burma,32.22,35.7811127,666
4544,Honduras,Gualaco,15.05,-86.0500031,667
4538,Honduras,Lejamani,14.3666667,-87.6999969,668
6425,Malaysia,Luchenza,-16.0166667,35.2999992,668
9025,Spain,Alcorcon,40.3458245,-3.824873,668
1754,Bulgaria,Svoge,42.9666667,23.3500004,669
5062,Iraq,Sina,36.8086111,43.0386124,669
5206,Israel,Jerusalem,31.7666667,35.2333336,669
9418,Switzerland,Gossau,47.4166667,9.25,669
1478,Brazil,Campinas,-22.9055556,-47.060833,670
7014,Nepa,Ilam,26.9,87.9333344,670
9557,Tajikistan,Norak,38.3883333,69.3249969,670
594,Armenia,Berdavan,41.2027778,45.003334,671
5641,Jordan,Yarqa,31.9786111,35.6933327,671
9368,Switzerland,Sankt Gallen,47.4297131,9.3761444,671
9488,Syria,`Irbin,33.5333333,36.3666649,671
224,Algeria,Sidi Aissa,35.8913889,3.771111,672
6283,Macedonia,Kratovo,42.0791667,22.1813889,672
2141,Chile,vina causino,-33.6166667,-70.5833359,673
10418,Vietnam,Son La,21.3166667,103.9000015,673
1523,Brazil,Itaquaquecetuba,-23.4861111,-46.3483315,674
9045,Spain,Alcobendas,40.5474611,-3.6419678,674
2554,Costa Rica,San Rafael Abajo,9.8333333,-84.2833328,675
7225,Niger,Zaria,11.0666667,7.6999998,675
6438,Malaysia,Machinga,-14.9666667,35.5166664,676
9937,Turkey,Diyarbakir,37.9188889,40.210556,676
2604,Costa Rica,Atenas,9.9833333,-84.3833313,677
8845,South Africa,Nelspruit,-25.4666667,30.9666672,677
9026,Spain,Albacete,38.9833333,-1.85,677
1501,Brazil,Juiz de Fora,-21.7641667,-43.3502769,678
6864,Monaco,Darhan,49.4866667,105.9227753,678
8424,El Salvador,Chalchuapa,13.9866667,-89.6811142,678
4476,Honduras,La Paz,14.3166667,-87.6833344,680
1927,Cameroon,Dimako,4.3833333,13.5666666,681
4201,Greece,Tripolis,37.5088889,22.3794441,681
6251,Macedonia,Struga,41.1780556,20.6761112,681
8361,Russia,Vladikavkaz,43.0366667,44.667778,681
2097,Central African Republic,Ouadda,8.0666667,22.3999996,682
2113,Chad,Bitkine,11.9816667,18.2127781,682
5709,Kazakhstan,Burunday,43.3602778,76.8577805,682
7123,Nicaragua,Matagalpa,12.9166667,-85.9166641,682
5719,Kazakhstan,Merke,42.8727778,73.1786118,683
9190,Sudan,Doka,13.5166667,35.7666664,683
561,Armenia,Meghri,38.9022222,46.2383347,684
607,Armenia,Shnogh,41.1477778,44.8377762,684
749,Austria,Telfs,47.3,11.0666666,684
7451,Oman,Yanqul,23.5855556,56.5408325,684
9850,Tunisia,El Kef,36.1822222,8.7147226,684
4512,Honduras,San Francisco de la Paz,14.9,-86.1999969,685
6998,Nepa,Tulsipur,28.1333333,82.3000031,685
9958,Turkey,Adiyaman,37.7591667,38.2783318,685
180,Albania,Tejlumaj,41.4783333,20.0258331,686
472,Argentina,Villa Carlos Paz,-31.4,-64.5166702,686
9494,Syria,Harasta al Basal,33.5666667,36.3666649,686
9172,Sudan,Dilling,12.05,29.6499996,688
9881,Tunisia,Tajerouine,35.8913889,8.5555553,688
8261,Romania,Petrosani,45.4166667,23.3666668,689
1494,Brazil,Uberlandia,-18.9186111,-48.2772217,690
8499,El Salvador,Jucuaran,13.2538889,-88.2477798,690
9477,Syria,Darayya,33.45,36.25,690
10325,Venezuela,El Tocuyo,9.7861111,-69.789444,690
450,Argentina,San Rafael,-34.6,-68.3333359,691
776,Austria,Bischofshofen,47.4166667,13.2166672,691
848,Azerbaijan,Xanlar,40.5869444,46.315834,691
6331,Macedonia,Varos,41.3572222,21.5324993,691
3135,Djibouti,`Ali Sabieh,11.1558333,42.7125015,692
6289,Macedonia,Velesta,41.2408333,20.6438885,692
9463,Syria,Damascus,33.5,36.2999992,692
1761,Bulgaria,Pirdop,42.7,24.1833324,693
8863,South Africa,Umtata,-31.5833333,28.7833328,693
204,Algeria,Ain Oussera,35.4513889,2.9058332,694
1435,Bosnia and Herzegovina,Gornji Vakuf,43.9380556,17.5883331,694
6001,Libya,Gasr Garian,32.1722222,13.020278,694
7141,Nicaragua,Jalapa,13.9166667,-86.1333313,694
8994,Spain,Valladolid,41.65,-4.7166667,694
163,Albania,Metaj,41.4933333,19.9052773,695
3902,Georgia,Khashuri,41.9911111,43.5900002,695
9064,Spain,Pozuelo de Alarcon,40.4333333,-3.8166666,695
755,Austria,Schwaz,47.3349837,11.7002678,696
5591,Jordan,Al Mafraq,32.35,36.2000008,696
9074,Spain,Las Rozas de Madrid,40.492915,-3.8737106,696
5386,Italy,Potenza,40.644317,15.808567,698
5746,Kazakhstan,Lugovoy,42.9472222,72.7644424,698
6246,Macedonia,Ohrid,41.1172222,20.8019447,699
6337,Macedonia,Radolishta,41.1641667,20.623333,699
6747,Mexico,Santa Catarina,25.6833333,-100.4666672,699
8405,El Salvador,San Salvador,13.7086111,-89.2030563,699
9199,Sudan,Maridi,4.9147222,29.476944,699
9558,Tajikistan,Yovan,38.3130556,69.0430527,699
2712,Croatia,Delnice,45.4008333,14.7997227,700
6003,Libya,Yafran,32.0630556,12.5269442,700
7944,Philippines,Marawi,7.9986111,124.292778,700
8441,El Salvador,Santo Tomas,13.6408333,-89.1333313,700
8668,Slovenia,Postojna,45.7769444,14.2166672,700
2069,Central African Republic,Bozoum,6.3166667,16.3833332,702
4323,Guatemala,El Palmar,14.65,-91.5833359,702
8698,Slovenia,Trzic,46.3666667,14.3166666,702
2049,Canada,Spruce Grove,53.5334352,-113.9187469,703
3940,Georgia,Zhinvali,42.1158333,44.7675018,703
1477,Brazil,Guarulhos,-23.4627778,-46.5333328,704
1543,Brazil,Suzano,-23.5425,-46.310833,704
8430,El Salvador,Sensuntepeque,13.8666667,-88.6333313,704
4234,Greece,Kastoria,40.5166667,21.2666664,705
7232,Niger,Abuja,9.0833333,7.5333333,705
7305,Niger,Lere,10.3833333,8.583333,705
9977,Turkey,Tokat,40.3138889,36.5544434,705
5069,Iraq,Chamchamal,35.5366667,44.8319435,706
7147,Nicaragua,Somoto,13.4833333,-86.5833359,706
7837,Peru,Tingo Maria,-9.3,-75.9833298,706
866,Azerbaijan,Culfa,38.95,45.6319427,707
1914,Cameroon,Abong Mbang,3.9833333,13.1833334,708
1994,Canada,Medicine Hat,50.0500596,-110.6683426,708
9069,Spain,Guadalajara,40.6333333,-3.1666667,708
443,Argentina,San Luis,-33.3,-66.3499985,709
1527,Brazil,Moji das Cruzes,-23.5227778,-46.1883316,710
731,Austria,Kapfenberg,47.4333333,15.3000002,711
6028,Liechtenstein,Vaduz,47.1415115,9.5215416,711
770,Austria,Sankt Johann im Pongau,47.35,13.1999998,712
778,Austria,Judenburg,47.1666667,14.666667,712
2374,Colombi,Giron,7.0708333,-73.1730576,712
6279,Macedonia,Zajas,41.6072222,20.9383335,713
8409,El Salvador,Mejicanos,13.7402778,-89.2130585,713
9545,Tajikistan,Tursunzoda,38.5108333,68.230278,715
1860,Cameroon,Bertoua,4.5833333,13.6833334,716
6253,Macedonia,Kicevo,41.5144444,20.9633331,716
6959,Mozambique,Chimoio,-19.1163889,33.4833336,716
4186,Greece,Kozani,40.3011111,21.7863884,717
4543,Honduras,San Juan de Flores,14.2666667,-87.0333328,717
6321,Macedonia,Vratnica,42.1433333,21.1169453,717
8296,Romania,Petrila,45.45,23.416666,717
104,Albania,Peshkopi,41.685,20.4288883,718
767,Austria,Worgl,47.4833333,12.0666666,718
1997,Canada,Sherwood Park,53.516836,-113.3187027,718
4503,Honduras,Campamento,14.55,-86.6500015,718
68,Afghanistan,Darvishan,31.1333333,64.1924973,719
676,Australia,Katoomba,-33.7,150.3000031,720
5679,Kazakhstan,Ridder,50.355,83.5133362,720
33,Afghanistan,Eslam Qal`eh,34.6666667,61.0666656,721
5074,Iraq,Halabjah,35.1777778,45.9861107,721
5284,Israel,Abu Ghaush,31.8,35.0999985,721
2367,Colombi,Cartago,4.7463889,-75.9116669,722
2372,Colombi,Buga,3.9022222,-76.3027802,722
8766,Somalia,Laascaanood,8.4755556,47.3577766,722
9658,Tanzania,Chanika,-5.4166667,38.0166664,722
804,Austria,Fohnsdorf,47.2,14.6833334,723
1512,Brazil,Diadema,-23.6861111,-46.622776,723
6938,Morocco,Zagora,30.31,-5.8299999,725
6395,Malawi,Vondrozo,-22.8166667,47.2833328,726
216,Algeria,Ksar el Boukhari,35.8855556,2.7508333,728
6292,Macedonia,Delogozda,41.2572222,20.7236118,728
9522,Syria,Al Kiswah,33.35,36.2333336,728
111,Albania,Bulqize,41.4916667,20.2219448,729
2095,Central African Republic,Baoro,5.6666667,15.9666672,729
5735,Kazakhstan,Qulan,42.9152778,72.7080536,730
8471,El Salvador,Coatepeque,13.9286111,-89.5041656,730
3917,Georgia,Surami,42.0225,43.5555573,731
5646,Jordan,Al Jizah,31.7,35.9500008,731
9245,Swaziland,Malkerns,-26.5666667,31.1833324,731
1852,Cameroon,Yaounde,3.8666667,11.5166664,733
8533,Samoa,Sagone,-13.65,-172.5833282,733
56,Afghanistan,Kuhestan,34.6538889,61.1977768,734
1850,Cambodia,Senmonourom,12.45,107.1999969,734
8893,South Africa,Thohoyandou,-22.95,30.4833336,734
8954,Korea,Taebaek,37.1730556,128.9861145,735
5630,Jordan,Al Kittah,32.2783333,35.8424988,736
1516,Brazil,Caxias do Sul,-29.1680556,-51.1794434,737
9061,Spain,Palencia,42.0166667,-4.5333333,737
5013,Iran,Do Gonbadan,30.3586,50.7980995,739
1279,Bolivia,Camiri,-20.05,-63.5166664,740
9960,Turkey,Kirikkale,39.8452778,33.5063896,740
3139,Djibouti,`Arta,11.5222222,42.8419456,741
7202,Nicaragua,San Fernando,13.6833333,-86.3166656,742
6304,Macedonia,Plasnica,41.4672222,21.1230564,744
8486,El Salvador,Tecoluca,13.7891667,-89.0052795,744
5588,Jordan,Madaba,31.7166667,35.7999992,745
1398,Bosnia and Herzegovina,Prozor,43.8222222,17.6091671,746
2915,Cyprus,Pakhna,34.7791667,32.7958336,746
7885,Peru,Bagua Grande,-5.7561111,-78.4411087,746
1525,Brazil,Montes Claros,-16.735,-43.8616676,750
1546,Brazil,Uberaba,-19.7483333,-47.9319458,750
314,United States,Tucson,32.2217429,-110.9264755,751
1680,Bulgaria,Pernik,42.6,23.0333328,751
2545,Costa Rica,San Isidro,9.3833333,-83.6999969,752
9501,Syria,Al Qaryatayn,34.2333333,37.2333336,752
256,Algeria,Telerghma,36.1152778,6.3641667,753
7367,Norway,Hyesan-dong,41.4,128.1833344,753
8456,El Salvador,Chinameca,13.5,-88.3499985,753
9152,Sudan,Al Fashir,13.6333333,25.3500004,753
4788,India,Mysore,12.3072222,76.6497192,754
533,Armenia,Ijevan,40.8755556,45.1491661,755
738,Austria,Saalfelden am Steinernen Meer,47.4166667,12.8500004,755
1709,Bulgaria,Velingrad,42.0166667,24,755
9551,Tajikistan,Boshkengash,38.4647222,68.8036118,755
10380,Vietnam,Pleiku,13.9833333,108,756
2309,China,Zhangjiakou,40.81,114.8794479,757
6436,Malaysia,Phalombe,-15.8,35.6500015,757
9154,Sudan,Al Junaynah,13.45,22.4500008,757
80,Afghanistan,Dahaneh-ye Ghowri,35.9075,68.4938889,758
2339,Colombi,Cali,3.4372222,-76.5224991,758
5589,Jordan,As Salt,32.0391667,35.7272224,759
183,Albania,Rinas,41.2861111,20.166111,760
1485,Brazil,Sao Bernardo do Campo,-23.6938889,-46.5649986,760
6401,Malawi,Ihosy,-22.4,46.1166649,760
7841,Peru,Moyobamba,-6.05,-76.9666672,760
9992,Turkey,Bolu,40.7358333,31.6061115,760
1858,Cameroon,Mokolo,10.7402778,13.8027782,761
6788,Mexico,Iguala de la Independencia,18.35,-99.5333328,761
8293,Romania,Borsa,47.65,24.666666,761
1894,Cameroon,Melong,5.1166667,9.9499998,762
1947,Cameroon,Bankim,6.0830337,11.4904976,762
2128,Chad,Adre,13.4666667,22.2000008,762
1514,Brazil,Maua,-23.6677778,-46.4613876,763
4507,Honduras,Las Trojes,14.0666667,-85.9833298,763
7151,Nicaragua,El Crucero,11.9833333,-86.3166656,763
3912,Georgia,Sagarejo,41.7363889,45.3302765,764
5715,Kazakhstan,Turar Ryskulov,42.5333333,70.3333359,764
5827,Kenya,Mtito Andei,-2.6833333,38.1666679,764
6264,Macedonia,Debar,41.525,20.5275002,764
8466,El Salvador,Candelaria de La Frontera,14.1166667,-89.6500015,764
8874,South Africa,Barberton,-25.7833333,31.0499992,764
1489,Brazil,Santo Andre,-23.6638889,-46.5383339,765
5583,Jordan,Amman,31.95,35.9333344,765
258,Algeria,Birine,35.635,3.2249999,766
2365,Colombi,Tulua,4.0866667,-76.1999969,766
9936,Turkey,Eskisehir Ili,39.6666667,31.166666,766
9966,Turkey,Siverek,37.75,39.3166656,767
35,Afghanistan,Mehtar Lam,34.6713889,70.2094421,768
73,Afghanistan,Tir Pol,34.5952778,61.2669449,768
209,Algeria,Messaad,34.1666667,3.5,768
4831,India,Belgaum,15.8666667,74.5,768
8878,South Africa,Graaff-Reinet,-32.2521521,24.5307541,768
2233,Chile,Vicuna,-30.0319444,-70.7080536,769
9653,Tanzania,Kirando,-7.4166667,30.6000004,769
6883,Monaco,Choybalsan,48.0666667,114.5,770
8422,El Salvador,Ahuachapan,13.9213889,-89.8450012,770
8496,El Salvador,Victoria,13.95,-88.6333313,772
223,Algeria,Chelghoum el Aid,36.1594444,6.165,773
5628,Jordan,Raymun,32.2833333,35.8333321,773
1459,Bosnia and Herzegovina,Podhum,43.7230556,17.001112,774
9108,Sri Lanka,Badulla,6.9833333,81.0500031,774
22,Afghanistan,Nawab City,31.58,64.3600006,775
5243,Israel,Mevo Betar,31.7166667,35.0999985,775
205,Algeria,Laghouat,33.8,2.8833332,776
3961,Georgia,Khulo,41.6463889,42.3111115,776
4485,Honduras,Santa Rita,15.1666667,-87.2833328,776
9608,Tanzania,Kigoma,-4.8769444,29.626667,776
10063,Uganda,Bundibugyo,0.7413889,30.041666,778
1918,Cameroon,Betare Oya,5.6,14.083333,779
6907,Morocco,Oued Zem,32.86,-6.5599999,779
5676,Kazakhstan,Sarkand,45.41,79.9186096,780
10520,Zimbabwe,Hwange,-18.3666667,26.4833336,780
785,Austria,Imst,47.2450371,10.7397366,781
1946,Cameroon,Poli,8.4833333,13.25,781
3941,Georgia,Didi Lilo,41.7363889,44.9658318,782
6338,Macedonia,Belcista,41.3027778,20.8302784,782
182,Albania,Gjorkaj,41.2780556,20.1705551,784
197,Algeria,Bechar,31.6166667,-2.2166667,785
5586,Jordan,`Ajlun,32.3338889,35.7508316,786
8734,Slovenia,Koroska-Bela,46.4302778,14.1033335,786
6896,Morocco,Khouribga,32.88,-6.9000001,787
14,Afghanistan,Taloqan,36.7360511,69.5345078,788
1913,Cameroon,Tonga,4.9666667,10.6999998,788
863,Azerbaijan,Qabala,40.9813889,47.8458328,789
7873,Peru,Rioja,-6.0586111,-77.1650009,789
10480,Zambia,Mpulungu,-8.7666667,31.1333332,789
1476,Brazil,Goiania,-16.6786111,-49.2538872,790
4905,Indonesia,Banjaran,-7.0452778,107.5877762,792
7628,Panama,Monte Lirio,8.7833333,-82.8333359,793
2255,China,Taiyuan,37.8694444,112.5602798,794
7676,Papua New Guinea,Bulolo,-7.2,146.6499939,794
9550,Tajikistan,Hisor,38.5247222,68.5513916,794
125,Albania,Puke,42.0444444,19.8997231,795
9023,Spain,Salamanca,40.9666667,-5.6500001,795
2595,Costa Rica,Colon,9.9149129,-84.2417068,796
9940,Turkey,Eskisehir,39.7766667,30.5205555,799
10336,Venezuela,Quibor,9.9255556,-69.6202774,799
1515,Brazil,Betim,-19.9677778,-44.1983337,800
8455,El Salvador,El Congo,13.9088889,-89.4958344,800
10462,Zambia,Sesheke,-17.4666667,24.2999992,800
63,Afghanistan,Anar Darreh,32.7622222,61.6525002,801
6918,Morocco,Sefrou,33.83,-4.8299999,801
4496,Honduras,Gracias,14.5833333,-88.5833359,803
5297,Israel,Jish,33.0247222,35.4444427,803
7008,Nepa,Waling,27.9833333,83.7666702,804
9438,Switzerland,Herisau,47.3861471,9.2791557,804
9498,Syria,Jayrud,33.8166667,36.7333336,804
5032,Iran,Deh Dasht,30.7936111,50.5649986,806
1558,Brazil,Santa Luzia,-19.7697222,-43.851387,807
6376,Malawi,Tsiroanomandidy,-18.7666667,46.0333328,807
8457,El Salvador,Ciudad Barrios,13.7666667,-88.2666702,807
1342,Bolivia,Charagua,-19.8,-63.2166672,808
3968,Georgia,Lajanurhesi,42.6180556,42.835556,808
9538,Tajikistan,Dushanbe,38.56,68.7738876,808
8414,El Salvador,San Marcos,13.6588889,-89.1830521,809
10341,Venezuela,San Juan de Colon,8.0377778,-72.2519455,809
7399,Norway,Kapsan-up,41.0902778,128.293335,810
784,Austria,Murzzuschlag,47.6,15.6833334,811
5291,Israel,Mizpe Ramon,30.6094444,34.8011093,811
791,Austria,Kitzbuhel,47.4463748,12.392149,812
1684,Bulgaria,Gabrovo,41.8927778,22.9349995,812
1735,Bulgaria,Razlog,41.8863044,23.4671402,812
8869,South Africa,Upington,-28.45,21.25,812
524,Armenia,Ararat,39.8302778,44.7024994,813
6348,Malawi,Amparafaravola,-17.5833333,48.2166672,813
169,Albania,Rucaj,41.4661111,20.1555557,815
606,Armenia,Aygehovit,40.9744444,45.2519455,815
1394,Bosnia and Herzegovina,Livno,43.8269444,17.0077782,815
4465,Honduras,Danli,14.0333333,-86.5833359,815
4846,Indonesia,Bandung,-6.9127778,107.6205521,815
8146,Portugal,Sequeira,40.55,-7.2333331,815
9031,Spain,Leon,42.6,-5.5666666,816
3301,Ecuador,La Mana,-0.9333333,-79.2166672,818
4475,Honduras,El Paraiso,13.8666667,-86.5500031,820
4494,Honduras,Nueva Ocotepeque,14.4333333,-89.1833344,820
253,Algeria,Sedrata,36.1288889,7.5280557,821
7108,New Zealand,Waiouru,-39.4833333,175.6666718,821
9965,Turkey,Corum,40.5488889,34.9533348,821
523,Armenia,Kapan,39.2011111,46.4150009,822
9398,Switzerland,Le Chatelard,46.45,6.9166665,822
9923,Tunisia,Sakiet Sidi Youssef,36.2247222,8.3561115,822
4912,Indonesia,Soreang,-7.0330556,107.5183334,823
8282,Romania,Lupeni,45.35,23.2333336,823
134,Albania,Maliq,40.7058333,20.6997223,824
425,Argentina,Mendoza,-32.8833333,-68.8166656,824
6778,Mexico,Cordoba,18.8833333,-96.9333344,824
5618,Jordan,Al Quwayrah,29.8,35.3166656,825
9546,Tajikistan,Isfara,40.1166667,70.6333313,825
5708,Kazakhstan,Lenger,42.2,69.9000015,826
5098,Iraq,Rawandoz,36.6113889,44.5224991,827
9537,Syria,Busra ash Sham,32.5166667,36.4833336,827
8891,South Africa,Beaufort West,-32.35,22.583334,828
171,Albania,Peshk,41.4055556,20.1980553,829
4484,Honduras,Guaimaca,14.5333333,-86.8166656,829
5976,Lebanon,Ain Ebel,33.1102269,35.4025078,829
6405,Malawi,Ikalamavony,-21.15,46.5833321,829
5050,Iraq,As Sulaymaniyah,35.5616667,45.440834,830
9188,Sudan,Torit,4.4133333,32.5677795,830
9168,Sudan,Yei,4.0913889,30.6786118,831
16,Afghanistan,Pol-e Khomri,35.9425,68.7191696,832
4499,Honduras,Las Vegas,14.8666667,-88.0666656,832
143,Albania,Kurbnesh,41.7797222,20.0836105,833
3791,Gabon,Mbigou,-1.8833333,11.9333334,833
7006,Nepa,Khandbari,27.3666667,87.2166672,833
2175,Chile,Los Andes,-32.8336862,-70.5982742,834
4509,Honduras,Villa de San Francisco,14.1666667,-86.9666672,834
5619,Jordan,`Ayy,31.1333333,35.6408348,834
255,Algeria,Mansoura,34.865,-1.3466667,835
575,Armenia,Shahumyan,39.9308333,44.5783348,835
585,Armenia,Hovtashat,40.1019444,44.3427773,835
6350,Malawi,Ambatondrazaka,-17.8333333,48.4166679,835
8416,El Salvador,Cojutepeque,13.7166667,-88.9333344,836
527,Armenia,Artashat,39.9538889,44.5505562,837
1784,Myanmar,Lashio,22.9333333,97.75,837
5635,Jordan,Sabha,32.3333333,36.5,837
4483,Honduras,Talanga,14.4,-87.0833359,838
245,Algeria,Ksar Chellala,35.2122222,2.3188889,839
588,Armenia,Gay,40.0838889,44.3055573,839
568,Armenia,Avshar,39.8405556,44.6836128,840
